session_id,timestamp,trip_km,engine_rpm,engine_temp_c,engine_load_pct,oil_temp_c,oil_quality_pct,oil_age_days,oil_km_used,fuel_level_pct,fuel_type,ethanol_blend_pct,fuel_consumption_instant,fuel_consumption_avg,fuel_energy_efficiency,fuel_quality_score,fuel_moisture_risk,fuel_age_days,tyre_pressure_fl,tyre_pressure_fr,tyre_pressure_rl,tyre_pressure_rr,tyre_temp_avg_c,tyre_tread_depth_mm,total_km_on_tyres,speed_kmph,acceleration,lateral_g,window_fl_pct,window_fr_pct,window_rl_pct,window_rr_pct,sunroof_open_pct,mirror_angle_l,mirror_angle_r,aero_drag_score,drive_mode,gear,ac_on,ac_temp_set_c,ambient_temp_c,humidity_pct,road_type,traffic_level,aqi,battery_voltage,alternator_output,cabin_temp_c,ac_filter_age_days,ac_recirculation
6d5b5000,2024-09-14 08:02:00,24.79,1261,82.5,25.1,93.2,0,104,4749.8,17.7,e20,21.8,8.4,9.08,5,45,high,126,32.1,32.1,32.0,31.8,44.3,6.6,13982.6,16.2,0.64,-0.24,7.6,0.7,14.3,13.5,15.8,2.2,-2.6,99.6,normal,2,True,22.6,28.4,75.4,city,heavy,83,12.12,13.22,22.3,157,False
6d5b5000,2024-09-14 08:03:00,25.83,969,79.6,23.1,85.4,0,104,4749.8,17.7,e20,17.7,9.71,9.22,5,45,high,126,32.3,32.7,32.6,32.7,45.9,6.6,13982.6,5.0,-0.11,0.18,13.6,38.4,2.7,0.9,19.5,-5.0,2.1,99.8,normal,1,True,20.4,28.4,84.7,city,heavy,98,12.3,13.55,20.4,157,False
6d5b5000,2024-09-14 08:04:00,25.38,1080,83.7,27.3,102.0,0,104,4749.8,17.7,e20,19.0,10.26,9.42,5,45,high,126,32.0,32.0,31.7,32.9,46.2,6.6,13982.6,11.0,-2.79,-0.04,27.6,33.2,16.6,8.2,25.1,-0.4,-2.7,99.3,normal,2,True,18.7,28.4,72.2,city,heavy,92,12.2,13.67,19.9,157,False
6d5b5000,2024-09-14 08:05:00,27.59,948,81.0,32.0,97.3,0,104,4749.8,17.7,e20,19.5,8.45,9.58,5,45,high,126,31.8,32.4,31.6,32.4,44.7,6.6,13982.6,9.1,2.06,-0.26,11.0,0.6,19.9,10.2,0.5,0.9,2.4,99.7,normal,1,True,18.2,28.4,67.5,city,heavy,66,12.32,13.51,19.9,157,False
6d5b5000,2024-09-14 08:06:00,27.35,1213,80.9,28.3,92.0,0,104,4749.8,17.7,e20,20.7,10.49,9.81,5,45,high,126,32.6,31.8,32.0,32.4,44.7,6.6,13982.6,15.8,-2.6,-0.11,17.6,29.7,17.1,9.5,0.0,0.0,-1.9,99.2,normal,2,True,21.4,28.4,75.0,city,heavy,73,12.12,13.42,21.4,157,False
6d5b5000,2024-09-14 08:07:00,26.18,1135,81.0,20.9,97.5,0,104,4749.8,17.7,e20,18.6,8.35,9.37,5,45,high,126,31.6,32.7,31.9,31.9,46.3,6.6,13982.6,12.6,-2.63,-0.24,36.2,38.2,12.5,4.0,9.3,2.6,1.2,99.2,normal,2,True,22.0,28.4,30.3,city,heavy,82,12.1,13.24,20.5,157,False
6d5b5000,2024-09-14 08:08:00,27.4,1148,81.4,21.0,98.0,0,104,4749.8,17.7,e20,22.5,10.63,9.21,5,45,high,126,31.9,32.6,32.4,32.7,45.9,6.6,13982.6,12.7,-2.8,-0.39,0.1,2.8,12.0,17.9,21.1,-4.5,-3.2,99.7,normal,2,True,20.8,28.4,68.7,city,heavy,78,12.31,13.61,22.1,157,False
6d5b5000,2024-09-14 08:09:00,29.16,1008,80.9,27.4,90.0,0,104,4749.8,17.7,e20,20.3,8.21,9.08,5,45,high,126,32.0,32.7,32.3,32.1,43.4,6.6,13982.6,9.7,2.31,-0.32,26.5,36.3,7.6,19.4,29.6,-1.3,-2.8,99.4,normal,1,True,19.6,28.4,31.8,city,heavy,85,12.09,13.39,22.1,157,False
6d5b5000,2024-09-14 08:10:00,30.11,1259,81.1,27.0,98.8,0,104,4749.8,17.7,e20,22.2,8.85,9.55,5,45,high,126,32.5,32.9,31.7,31.8,47.0,6.6,13982.6,19.2,0.32,0.08,39.1,9.9,9.1,7.2,21.4,3.8,-2.7,99.1,normal,2,True,22.9,28.4,32.3,city,heavy,84,12.35,13.63,21.2,157,False
6d5b5000,2024-09-14 08:11:00,31.69,1065,82.4,23.8,101.1,0,104,4749.8,17.7,e20,20.4,8.82,9.0,5,45,high,126,32.5,32.6,32.4,32.3,43.3,6.6,13982.6,11.8,-2.39,0.23,18.8,23.7,14.3,15.9,26.4,-2.4,-4.6,99.4,normal,2,True,21.9,28.4,65.8,city,heavy,66,12.06,13.36,20.1,157,False
6d5b5000,2024-09-14 08:12:00,31.47,912,79.7,19.4,87.8,0,104,4749.8,17.7,e20,20.4,8.21,9.57,5,45,high,126,31.9,32.1,32.2,32.8,43.3,6.6,13982.6,6.9,0.74,0.18,37.2,12.7,15.6,5.3,13.4,4.5,1.5,99.7,normal,1,True,21.6,28.4,33.0,city,heavy,65,12.13,13.38,21.0,157,False
6d5b5000,2024-09-14 08:13:00,31.95,1211,82.7,36.6,102.4,0,104,4749.8,17.7,e20,19.2,9.61,9.86,5,45,high,126,32.4,32.2,31.6,32.4,44.2,6.6,13982.6,16.8,1.87,0.28,24.3,5.4,13.3,0.6,5.4,1.2,-4.9,99.5,normal,2,True,22.3,28.4,83.9,city,heavy,97,12.28,13.35,20.4,157,False
6d5b5000,2024-09-14 08:14:00,32.54,1081,80.1,27.2,95.0,0,104,4749.8,17.7,e20,20.4,10.14,9.57,5,45,high,126,31.6,32.7,31.8,32.8,46.3,6.6,13982.6,13.6,-0.61,0.11,24.3,24.7,1.0,6.6,15.8,1.4,-4.0,99.5,normal,2,True,23.9,28.4,35.0,city,heavy,62,12.3,13.65,21.2,157,False
6d5b5000,2024-09-14 08:15:00,33.6,1027,79.3,23.3,94.5,0,104,4749.8,17.7,e20,22.5,10.56,9.63,5,45,high,126,31.8,32.1,32.1,32.1,42.9,6.6,13982.6,8.1,0.63,-0.17,36.4,38.1,15.9,15.5,15.1,2.5,-1.4,99.4,normal,1,True,21.5,28.4,77.0,city,heavy,82,12.17,13.58,21.5,157,False
6d5b5000,2024-09-14 08:16:00,33.63,972,82.3,31.9,90.2,0,104,4749.8,17.7,e20,17.7,10.6,9.38,5,45,high,126,32.5,31.8,32.3,32.9,44.2,6.6,13982.6,8.7,-2.35,-0.25,29.3,8.6,8.2,0.0,15.0,-1.5,0.9,99.7,normal,1,True,19.4,28.4,83.6,city,heavy,98,12.21,13.38,20.1,157,False
6d5b5000,2024-09-14 08:17:00,35.18,1124,80.9,27.5,99.9,0,104,4749.8,17.7,e20,21.2,10.77,9.36,5,45,high,126,31.7,32.4,31.9,32.3,47.0,6.6,13982.6,13.8,1.12,-0.04,34.7,37.4,16.4,12.7,11.0,-3.3,3.4,99.0,normal,2,True,23.7,28.4,88.1,city,heavy,85,12.32,13.69,19.7,157,False
6d5b5000,2024-09-14 08:18:00,35.65,1076,83.4,30.2,96.3,0,104,4749.8,17.7,e20,21.6,8.72,9.73,5,45,high,126,31.6,32.8,32.0,32.6,43.8,6.6,13982.6,7.9,-2.2,-0.33,10.1,35.4,0.6,13.9,13.5,-0.4,3.3,99.7,normal,1,True,21.0,28.4,51.5,city,heavy,86,12.12,13.28,20.3,157,False
6d5b5000,2024-09-14 08:19:00,35.36,1284,80.2,21.8,85.4,0,104,4749.8,17.7,e20,22.0,8.53,9.71,5,45,high,126,32.3,32.1,31.7,31.8,45.1,6.6,13982.6,16.0,0.86,-0.1,24.8,28.6,3.0,17.4,7.8,4.5,-0.7,99.2,normal,2,True,19.5,28.4,33.6,city,heavy,80,12.22,13.26,19.9,157,False
6d5b5000,2024-09-14 08:20:00,37.21,1356,82.1,30.4,93.1,0,104,4749.8,17.7,e20,20.9,10.07,9.18,5,45,high,126,32.7,33.1,32.4,31.7,47.4,6.6,13982.6,18.3,2.63,0.03,31.9,24.3,7.6,11.9,24.4,-3.6,2.5,99.0,normal,2,True,18.7,28.4,56.1,city,heavy,76,12.37,13.69,21.5,157,False
6d5b5000,2024-09-14 08:21:00,38.3,1289,82.3,32.5,89.3,0,104,4749.8,17.7,e20,19.3,8.5,9.79,5,45,high,126,32.2,32.5,31.5,32.3,45.5,6.6,13982.6,18.2,-1.66,0.06,9.8,23.5,3.2,11.2,28.2,-0.5,-3.8,99.4,normal,2,True,23.0,28.4,51.4,city,heavy,84,12.14,13.32,20.8,157,False
6d5b5000,2024-09-14 08:22:00,39.8,986,82.7,29.1,98.4,0,104,4749.8,17.7,e20,20.4,8.68,9.22,5,45,high,126,32.4,32.6,31.8,32.1,45.4,6.6,13982.6,6.9,-2.21,0.24,21.5,6.9,17.8,16.3,10.3,-1.0,2.1,99.7,normal,1,True,18.2,28.4,36.1,city,heavy,64,12.16,13.22,21.5,157,False
6d5b5000,2024-09-14 08:23:00,44.14,1231,79.9,22.5,91.9,0,104,4749.8,17.7,e20,21.0,9.51,9.08,5,45,high,126,32.7,32.2,31.3,32.3,44.9,6.6,13982.6,16.7,0.84,-0.28,1.7,25.8,17.5,13.6,17.1,4.3,4.2,99.3,normal,2,True,20.1,28.4,79.5,city,heavy,74,12.08,13.38,20.2,157,False
6d5b5000,2024-09-14 08:24:00,40.63,1214,83.6,34.1,99.2,0,104,4749.8,17.7,e20,21.9,8.55,9.87,5,45,high,126,32.6,32.0,31.5,32.7,44.9,6.6,13982.6,17.8,-2.44,0.18,21.7,14.2,17.6,3.9,0.7,-3.3,-4.4,99.3,normal,2,True,18.6,28.4,83.8,city,heavy,94,12.34,13.66,21.4,157,False
6d5b5000,2024-09-14 08:25:00,41.72,1182,83.7,31.6,99.6,0,104,4749.8,17.7,e20,21.4,10.12,9.59,5,45,high,126,31.9,32.9,31.4,31.7,45.1,6.6,13982.6,17.4,2.24,0.19,12.9,8.4,8.9,17.6,22.6,3.4,-1.9,99.4,normal,2,True,20.4,28.4,89.0,city,heavy,76,12.19,13.66,21.5,157,False
6d5b5000,2024-09-14 08:26:00,40.95,1049,83.4,31.7,94.6,0,104,4749.8,17.7,e20,20.0,8.4,9.87,5,45,high,126,32.7,31.9,32.2,32.7,45.8,6.6,13982.6,10.5,-0.16,0.29,32.4,9.8,10.2,13.5,19.0,3.0,0.4,99.5,normal,2,True,19.9,28.4,77.5,city,heavy,60,12.24,13.72,20.9,157,False
6d5b5000,2024-09-14 08:27:00,44.55,1148,80.9,30.9,88.5,0,104,4749.8,17.7,e20,19.9,8.86,9.16,5,45,high,126,31.7,33.0,31.7,32.4,47.0,6.6,13982.6,14.2,2.43,-0.12,32.3,5.2,3.7,16.0,3.1,0.4,2.2,99.4,normal,2,True,24.0,28.4,68.6,city,heavy,78,12.22,13.47,21.4,157,False
6d5b5000,2024-09-14 08:28:00,47.14,977,81.7,30.6,93.5,0,104,4749.8,17.7,e20,20.2,9.91,9.87,5,45,high,126,32.7,32.9,31.5,32.3,45.7,6.6,13982.6,6.5,0.36,-0.38,5.5,21.9,11.7,12.3,0.9,-4.1,2.0,99.8,normal,1,True,20.1,28.4,46.0,city,heavy,58,12.27,13.55,19.8,157,False
6d5b5000,2024-09-14 08:29:00,43.2,1145,79.5,23.6,84.8,0,104,4749.8,17.7,e20,21.2,8.55,9.89,5,45,high,126,31.9,32.1,32.2,31.8,46.5,6.6,13982.6,11.8,-2.98,0.4,31.5,39.0,4.7,9.2,16.3,-4.7,1.4,99.3,normal,2,True,22.8,28.4,71.3,city,heavy,95,12.16,13.69,21.2,157,False
c4d9faa0,2024-09-15 07:30:00,0,2944,60.4,55.559999999999995,77.6,0,105,4793.4,17.1,e20,19.6,11.15,12.24,5,45,high,127,32.8,32.0,31.3,32.8,52.4,6.6,14026.2,71.3,-1.05,0.24,11.6,14.5,0.0,0.0,10.9,1.5,-0.8,98.7,sport,5,True,18.5,28.9,52.3,highway,heavy,41,12.34,13.72,21.6,158,False
c4d9faa0,2024-09-15 07:31:00,0.56,2423,63.1,55.92,70.7,0,105,4793.4,17.1,e20,17.5,10.24,12.19,5,45,high,127,31.8,32.8,31.9,32.0,48.7,6.6,14026.2,49.7,-1.14,0.36,7.4,13.4,10.8,19.3,18.2,-0.0,1.5,98.2,sport,4,True,19.6,28.9,33.2,highway,heavy,37,12.26,13.35,21.7,158,False
c4d9faa0,2024-09-15 07:32:00,1.42,2871,67.2,60.24,84.5,0,105,4793.4,17.1,e20,19.6,13.06,11.82,5,45,high,127,31.7,32.0,32.3,32.2,50.8,6.6,14026.2,64.2,-0.14,-0.55,39.8,32.6,1.5,16.4,16.0,1.7,2.9,95.9,sport,4,True,19.7,28.9,54.1,highway,heavy,41,12.15,13.65,20.9,158,False
c4d9faa0,2024-09-15 07:33:00,1.81,2606,67.5,57.12,86.3,0,105,4793.4,17.1,e20,21.0,11.22,11.23,5,45,high,127,32.5,32.3,31.6,32.2,50.8,6.6,14026.2,58.1,0.89,0.29,24.6,30.0,11.1,5.3,11.7,-0.9,4.3,97.1,sport,4,True,21.6,28.9,87.1,highway,heavy,59,12.23,13.5,22.5,158,False
c4d9faa0,2024-09-15 07:34:00,3.73,2927,71.8,58.8,86.7,0,105,4793.4,17.1,e20,18.0,12.4,11.88,5,45,high,127,31.8,32.2,32.3,32.8,51.1,6.6,14026.2,62.3,0.58,0.39,15.4,33.0,6.7,0.2,11.6,-2.3,2.0,97.5,sport,4,True,19.2,28.9,75.4,highway,heavy,62,12.08,13.27,22.7,158,False
c4d9faa0,2024-09-15 07:35:00,3.72,2892,74.3,52.32,87.3,0,105,4793.4,17.1,e20,20.7,10.56,11.93,5,45,high,127,32.3,32.0,32.1,32.8,52.0,6.6,14026.2,71.0,-4.3,0.03,12.8,3.4,0.0,0.0,19.1,4.8,2.0,99.2,sport,5,True,22.7,28.9,56.1,highway,heavy,65,12.29,13.42,20.2,158,False
c4d9faa0,2024-09-15 07:36:00,3.92,2736,74.7,46.199999999999996,87.9,0,105,4793.4,17.1,e20,20.7,10.68,12.04,5,45,high,127,31.8,32.6,31.6,32.9,51.0,6.6,14026.2,56.4,-2.66,0.53,4.2,5.1,8.2,10.5,24.6,-2.3,0.2,98.9,sport,4,True,20.9,28.9,78.3,highway,heavy,61,12.15,13.58,19.9,158,False
c4d9faa0,2024-09-15 07:37:00,5.5,3040,80.3,51.24,97.7,0,105,4793.4,17.1,e20,17.9,10.95,12.09,5,45,high,127,32.1,32.8,32.0,32.1,49.6,6.6,14026.2,63.5,-4.29,0.07,31.9,33.8,6.7,8.7,7.3,0.5,-4.5,96.3,sport,4,True,23.7,28.9,82.2,highway,heavy,39,12.24,13.62,22.9,158,False
c4d9faa0,2024-09-15 07:38:00,6.25,2324,83.4,55.199999999999996,90.6,0,105,4793.4,17.1,e20,18.3,13.42,11.86,5,45,high,127,32.4,32.1,31.8,32.2,50.2,6.6,14026.2,41.9,-1.56,0.27,28.2,3.7,6.7,17.5,26.2,2.5,3.1,98.3,sport,3,True,19.9,28.9,68.6,highway,heavy,33,12.09,13.48,22.5,158,False
c4d9faa0,2024-09-15 07:39:00,7.43,3014,82.9,54.959999999999994,90.6,0,105,4793.4,17.1,e20,18.7,13.47,11.38,5,45,high,127,31.9,33.1,32.5,32.5,50.2,6.6,14026.2,68.7,2.13,-0.03,27.9,17.1,3.5,4.8,11.9,4.1,2.9,97.4,sport,5,True,23.0,28.9,75.8,highway,heavy,46,12.27,13.33,20.3,158,False
c4d9faa0,2024-09-15 07:40:00,7.3,2538,87.7,51.48,101.8,0,105,4793.4,17.1,e20,19.5,10.91,11.94,5,45,high,127,31.8,32.7,31.7,32.4,49.9,6.6,14026.2,50.3,-3.82,0.31,39.3,10.9,19.5,5.6,11.7,0.5,-4.8,97.3,sport,4,True,19.7,28.9,38.8,highway,heavy,51,12.25,13.35,22.7,158,False
c4d9faa0,2024-09-15 07:41:00,7.62,2330,88.2,50.279999999999994,96.6,0,105,4793.4,17.1,e20,18.8,11.85,11.83,5,45,high,127,32.1,32.7,32.1,32.8,50.7,6.6,14026.2,50.2,-2.67,-0.48,38.6,28.9,6.2,13.8,26.3,-3.3,3.5,96.9,sport,4,True,19.9,28.9,49.3,highway,heavy,38,12.19,13.2,20.6,158,False
c4d9faa0,2024-09-15 07:42:00,8.07,2954,86.0,52.32,104.6,0,105,4793.4,17.1,e20,20.0,11.94,11.83,5,45,high,127,32.3,32.1,31.9,32.8,52.0,6.6,14026.2,64.3,0.22,-0.25,5.1,34.1,4.7,14.4,3.2,-4.0,4.7,97.3,sport,4,True,21.0,28.9,61.5,highway,heavy,53,12.16,13.3,19.9,158,False
c4d9faa0,2024-09-15 07:43:00,9.72,2920,86.2,52.32,95.2,0,105,4793.4,17.1,e20,19.3,11.4,11.61,5,45,high,127,32.7,32.0,31.7,32.3,51.8,6.6,14026.2,65.3,4.25,0.45,32.7,3.6,2.2,5.0,15.1,2.0,-0.6,98.0,sport,5,True,23.7,28.9,43.5,highway,heavy,38,12.21,13.61,21.9,158,False
c4d9faa0,2024-09-15 07:44:00,10.76,3236,92.6,70.8,102.8,0,105,4793.4,17.1,e20,21.8,10.26,12.25,5,45,high,127,32.3,32.1,32.0,31.7,53.7,6.6,14026.2,75.2,3.81,0.35,5.7,9.2,0.0,0.0,14.6,4.1,-3.8,99.2,sport,5,True,19.4,28.9,72.6,highway,heavy,40,12.29,13.68,21.9,158,False
c4d9faa0,2024-09-15 07:45:00,11.45,2526,89.4,57.48,101.4,0,105,4793.4,17.1,e20,20.6,13.17,12.37,5,45,high,127,31.7,31.9,32.4,31.8,51.0,6.6,14026.2,48.9,-1.84,0.29,36.0,34.4,19.8,17.9,14.1,1.0,-3.9,96.2,sport,4,True,21.5,28.9,78.1,highway,heavy,42,12.14,13.63,20.5,158,False
c4d9faa0,2024-09-15 07:46:00,9.99,2139,85.3,46.32,98.0,0,105,4793.4,17.1,e20,19.5,12.46,11.95,5,45,high,127,31.6,32.6,32.1,32.1,48.2,6.6,14026.2,45.0,-2.71,0.36,7.8,39.4,16.5,6.2,28.5,-1.3,-4.2,97.8,sport,4,True,18.6,28.9,88.1,highway,heavy,35,12.21,13.38,20.9,158,False
c4d9faa0,2024-09-15 07:47:00,11.82,3017,89.2,56.04,96.1,0,105,4793.4,17.1,e20,22.0,12.48,11.93,5,45,high,127,31.7,32.1,31.7,32.0,50.9,6.6,14026.2,64.1,-0.61,0.25,22.2,16.7,5.8,14.0,9.2,-2.4,5.0,97.3,sport,4,True,22.9,28.9,79.7,highway,heavy,36,12.05,13.29,20.5,158,False
c4d9faa0,2024-09-15 07:48:00,12.48,2638,90.0,61.44,98.5,0,105,4793.4,17.1,e20,18.7,12.35,12.33,5,45,high,127,32.4,32.4,32.4,31.9,50.6,6.6,14026.2,61.1,2.46,0.48,18.9,31.3,19.8,13.1,19.6,4.4,-1.6,96.4,sport,4,True,18.5,28.9,53.5,highway,heavy,44,12.11,13.51,21.5,158,False
c4d9faa0,2024-09-15 07:49:00,14.4,2467,84.6,44.04,104.4,0,105,4793.4,17.1,e20,18.4,10.67,11.66,5,45,high,127,32.0,33.1,31.9,32.7,50.9,6.6,14026.2,44.4,0.55,0.17,29.5,25.0,18.3,14.6,23.3,1.6,2.3,97.2,sport,3,True,21.0,28.9,48.8,highway,heavy,57,12.2,13.3,22.0,158,False
c4d9faa0,2024-09-15 07:50:00,15.55,2480,88.7,52.199999999999996,98.9,0,105,4793.4,17.1,e20,17.6,12.45,11.52,5,45,high,127,32.8,32.3,31.9,32.8,49.8,6.6,14026.2,47.1,2.86,0.32,8.6,35.1,5.1,2.6,14.2,2.1,-1.9,98.3,sport,4,True,19.0,28.9,73.2,highway,heavy,36,12.12,13.27,20.0,158,False
c4d9faa0,2024-09-15 07:51:00,17.6,2924,91.2,69.12,105.6,0,105,4793.4,17.1,e20,18.6,12.8,12.28,5,45,high,127,32.5,31.9,31.5,31.8,52.1,6.6,14026.2,72.2,-1.59,-0.55,9.0,5.9,0.0,0.0,22.4,1.3,-3.1,99.2,sport,5,True,20.6,28.9,50.2,highway,heavy,34,12.14,13.4,20.2,158,False
c4d9faa0,2024-09-15 07:52:00,16.96,3309,89.5,66.24,94.7,0,105,4793.4,17.1,e20,19.2,10.59,12.12,5,45,high,127,31.6,31.9,32.6,32.7,52.4,6.6,14026.2,73.8,-4.26,-0.22,2.1,7.2,0.0,0.0,28.9,1.7,2.9,99.5,sport,5,True,19.1,28.9,37.2,highway,heavy,42,12.29,13.47,22.0,158,False
c4d9faa0,2024-09-15 07:53:00,17.26,2591,85.5,45.0,98.2,0,105,4793.4,17.1,e20,22.4,10.61,11.24,5,45,high,127,32.2,32.6,31.7,32.5,48.3,6.6,14026.2,51.2,-2.17,-0.34,39.8,26.9,18.8,15.7,10.0,4.2,-1.1,96.3,sport,4,True,20.9,28.9,57.0,highway,heavy,46,12.16,13.51,20.8,158,False
c4d9faa0,2024-09-15 07:54:00,17.75,3227,88.6,66.0,97.9,0,105,4793.4,17.1,e20,21.3,13.55,12.19,5,45,high,127,32.1,32.9,31.4,32.6,52.2,6.6,14026.2,71.7,1.22,-0.46,0.7,14.4,0.0,0.0,22.0,-0.2,-2.0,99.2,sport,5,True,21.8,28.9,65.8,highway,heavy,28,12.04,13.31,22.2,158,False
c4d9faa0,2024-09-15 07:55:00,16.87,2397,85.0,48.6,92.3,0,105,4793.4,17.1,e20,22.0,10.42,11.83,5,45,high,127,32.2,31.9,31.7,32.8,49.4,6.6,14026.2,45.6,2.22,-0.22,39.4,25.2,4.4,1.2,18.9,-1.0,2.7,97.7,sport,4,True,19.5,28.9,30.8,highway,heavy,51,12.1,13.21,21.4,158,False
c4d9faa0,2024-09-15 07:56:00,18.66,2768,90.1,59.519999999999996,98.4,0,105,4793.4,17.1,e20,19.6,11.37,11.32,5,45,high,127,32.1,32.9,31.5,32.8,51.1,6.6,14026.2,59.9,-1.54,0.01,1.3,23.1,13.7,15.6,15.2,-0.8,3.9,97.7,sport,4,True,19.1,28.9,70.6,highway,heavy,36,12.38,13.71,20.6,158,False
c4d9faa0,2024-09-15 07:57:00,19.97,3195,91.0,67.92,110.7,0,105,4793.4,17.1,e20,18.4,11.36,11.57,5,45,high,127,32.1,32.9,32.0,32.3,51.3,6.6,14026.2,69.2,3.04,0.01,9.0,6.1,11.5,5.9,10.2,3.2,0.3,98.4,sport,5,True,19.9,28.9,90.0,highway,heavy,33,12.26,13.72,21.7,158,False
c4d9faa0,2024-09-15 07:58:00,20.96,2553,83.7,45.12,95.7,0,105,4793.4,17.1,e20,20.5,11.8,11.42,5,45,high,127,32.2,32.6,32.5,31.9,49.9,6.6,14026.2,51.0,-2.7,0.38,11.3,39.1,10.1,16.1,17.8,3.0,0.7,97.2,sport,4,True,23.9,28.9,89.8,highway,heavy,65,12.18,13.55,20.5,158,False
c4d9faa0,2024-09-15 07:59:00,22.33,2331,83.3,43.199999999999996,96.0,0,105,4793.4,17.1,e20,17.7,11.46,12.4,5,45,high,127,32.6,32.1,31.4,31.8,50.8,6.6,14026.2,48.4,-2.61,-0.41,25.8,2.6,19.7,16.7,15.1,1.1,-0.4,97.8,sport,4,True,20.0,28.9,42.7,highway,heavy,38,12.05,13.25,22.3,158,False
c4d9faa0,2024-09-15 08:00:00,25.17,2217,85.8,52.68,101.2,0,105,4793.4,17.1,e20,19.3,10.97,11.58,5,45,high,127,32.3,32.6,32.0,31.9,49.6,6.6,14026.2,45.6,-0.27,-0.29,21.3,9.6,7.8,18.5,23.5,2.7,-4.9,98.1,sport,4,True,20.5,28.9,32.7,highway,heavy,65,12.29,13.46,22.7,158,False
c4d9faa0,2024-09-15 08:01:00,25.07,2863,88.2,50.64,100.0,0,105,4793.4,17.1,e20,17.8,11.74,11.45,5,45,high,127,32.4,32.5,32.0,32.3,52.5,6.6,14026.2,59.3,-1.52,0.21,39.6,35.3,16.7,15.9,26.9,-4.8,-1.5,95.4,sport,4,True,21.8,28.9,37.4,highway,heavy,35,12.38,13.66,20.7,158,False
c4d9faa0,2024-09-15 08:02:00,24.13,2738,89.7,58.67999999999999,97.4,0,105,4793.4,17.1,e20,20.9,12.53,11.79,5,45,high,127,32.5,31.8,31.5,32.8,50.2,6.6,14026.2,64.9,-2.67,0.07,6.3,37.9,3.8,9.8,23.8,0.7,-0.1,97.3,sport,4,True,22.1,28.9,60.0,highway,heavy,47,12.2,13.2,22.1,158,False
c4d9faa0,2024-09-15 08:03:00,25.93,3112,87.4,54.24,101.3,0,105,4793.4,17.1,e20,19.1,12.27,11.36,5,45,high,127,32.8,32.8,31.7,32.5,54.5,6.6,14026.2,72.5,-1.09,0.11,3.8,2.3,0.0,0.0,0.6,1.7,-4.5,99.7,sport,5,True,18.2,28.9,42.0,highway,heavy,65,12.11,13.37,21.3,158,False
c4d9faa0,2024-09-15 08:04:00,24.35,2811,84.6,50.16,101.2,0,105,4793.4,17.1,e20,21.2,13.04,11.96,5,45,high,127,32.0,31.9,32.4,32.6,52.7,6.6,14026.2,62.3,-1.47,0.28,37.6,38.1,12.7,3.3,6.3,0.7,-2.2,95.9,sport,4,True,21.4,28.9,77.9,highway,heavy,57,12.25,13.3,20.9,158,False
c4d9faa0,2024-09-15 08:05:00,21.48,2512,88.6,60.48,98.2,0,105,4793.4,17.1,e20,18.7,12.4,11.46,5,45,high,127,32.2,32.0,32.1,32.3,50.2,6.6,14026.2,51.5,-3.06,0.15,10.7,22.4,5.5,19.9,21.1,1.4,-2.5,97.8,sport,4,True,21.1,28.9,69.6,highway,heavy,52,12.2,13.69,20.8,158,False
c4d9faa0,2024-09-15 08:06:00,26.92,3108,89.4,58.559999999999995,106.6,0,105,4793.4,17.1,e20,20.2,11.42,12.18,5,45,high,127,32.6,32.7,32.4,32.1,52.9,6.6,14026.2,65.1,4.14,-0.35,32.5,9.9,6.1,3.1,20.1,3.0,-1.1,97.6,sport,5,True,23.1,28.9,81.0,highway,heavy,59,12.33,13.68,22.0,158,False
c4d9faa0,2024-09-15 08:07:00,28.11,2350,88.7,56.64,94.9,0,105,4793.4,17.1,e20,21.8,13.51,11.99,5,45,high,127,31.9,32.7,31.4,32.3,50.9,6.6,14026.2,47.1,-3.09,0.32,16.4,30.4,0.9,16.3,15.3,3.7,4.0,97.8,sport,4,True,21.3,28.9,64.8,highway,heavy,51,12.17,13.47,22.3,158,False
c4d9faa0,2024-09-15 08:08:00,28.27,2420,89.7,57.24,96.4,0,105,4793.4,17.1,e20,19.2,12.85,12.0,5,45,high,127,32.1,32.2,32.3,31.9,50.6,6.6,14026.2,50.5,-0.41,-0.35,22.0,4.8,19.8,17.6,18.3,3.8,-4.3,97.7,sport,4,True,23.2,28.9,46.6,highway,heavy,62,12.2,13.64,21.8,158,False
c4d9faa0,2024-09-15 08:09:00,28.36,2451,87.8,53.64,104.9,0,105,4793.4,17.1,e20,17.6,11.3,11.65,5,45,high,127,32.3,32.0,31.9,32.1,51.9,6.6,14026.2,51.6,2.97,0.11,3.3,1.3,6.7,19.9,9.2,-0.8,-1.4,98.9,sport,4,True,22.9,28.9,58.7,highway,heavy,31,12.22,13.52,22.0,158,False
c4d9faa0,2024-09-15 08:10:00,29.97,2143,83.4,43.08,90.9,0,105,4793.4,17.1,e20,20.6,13.58,11.74,5,45,high,127,32.5,32.1,32.5,32.3,47.6,6.6,14026.2,42.7,4.43,0.14,7.5,21.8,19.6,0.6,23.3,-0.9,-4.2,98.5,sport,3,True,22.1,28.9,83.9,highway,heavy,40,12.24,13.41,21.7,158,False
